Title,Year,IMDB Rating,IMDB Votes,Genre,Box Office,IMDB ID,Budget,Revenue
Diary of a Wimpy Kid: Rodrick Rules,2011,6.6,37181.0,"Comedy, Family","$52,698,535",tt1650043,21000000,72417394.0
Henry's Crime,2010,5.9,21451.0,"Comedy, Crime, Drama","$102,541",tt1220888,12000000,204940.0
Hop,2011,5.4,37518.0,"Animation, Adventure, Comedy","$108,498,305",tt1411704,63000000,183953723.0
13 Assassins,2010,7.5,68915.0,"Action, Adventure, Drama","$802,778",tt1436045,6000000,17555141.0
Hanna,2011,6.7,207327.0,"Action, Adventure, Drama","$40,259,119",tt0993842,30000000,63782078.0
New Kids Turbo,2010,6.4,17840.0,"Action, Comedy",N/A,tt1648112,1500000,8786756.0
Beyond,2010,7.0,4381.0,Drama,N/A,tt1437366,3000000,4800080.0
Arthur,2011,5.7,53038.0,"Comedy, Romance","$33,035,397",tt1334512,40000000,45735397.0
Scream 4,2011,6.2,172658.0,"Horror, Mystery","$38,180,928",tt1262416,40000000,97138686.0
Rio,2011,6.9,250907.0,"Animation, Adventure, Comedy","$143,619,809",tt1436562,90000000,484635760.0
The Princess of Montpensier,2010,6.5,4244.0,"Action, Drama, History","$352,428",tt1599975,14734000,6775121.0
Melancholia,2011,7.1,196982.0,"Drama, Sci-Fi","$3,030,848",tt1527186,7400000,21817298.0
Thor,2011,7.0,906790.0,"Action, Fantasy","$181,030,624",tt0800369,150000000,449326618.0
Atlas Shrugged: Part I,2011,5.6,14363.0,"Drama, Mystery, Sci-Fi","$4,627,375",tt0480239,15000000,4627375.0
Welcome to the South,2010,6.6,10240.0,Comedy,N/A,tt1529235,4000000,65584679.0
Water for Elephants,2011,6.9,120650.0,"Drama, Romance","$58,709,717",tt1067583,38000000,114156230.0
Fast Five,2011,7.3,409669.0,"Action, Crime, Thriller","$209,837,675",tt1596343,125000000,626137675.0
The Robber,2010,6.7,4637.0,"Biography, Crime, Drama","$83,451",tt1339161,3900000,208475.0
Incendies,2010,8.3,205227.0,"Drama, Mystery, War","$2,071,334",tt1255953,6800000,7103838.0
Soul Surfer,2011,7.0,53136.0,"Biography, Drama, Family","$43,853,424",tt1596346,18000000,47088990.0
Something Borrowed,2011,5.8,65474.0,"Comedy, Drama, Romance","$39,046,489",tt0491152,35000000,59901913.0
Bridesmaids,2011,6.8,311236.0,Comedy,"$169,106,725",tt1478338,32500000,288383523.0
Priest,2011,5.7,124515.0,"Action, Fantasy, Horror","$29,137,000",tt0822847,60000000,78309131.0
Eye of the Dolphin,2006,5.6,1016.0,"Comedy, Drama, Family","$72,210",tt0465407,2500000,71904.0
The Beaver,2011,6.6,50868.0,Drama,"$970,816",tt1321860,21000000,970816.0
Pirates of the Caribbean: On Stranger Tides,2011,6.6,568830.0,"Action, Adventure, Fantasy","$241,071,802",tt1298650,380000000,1045713802.0
Midnight in Paris,2011,7.6,451481.0,"Comedy, Fantasy, Romance","$56,817,045",tt1605783,30000000,151119219.0
The Tree of Life,2011,6.8,184744.0,"Drama, Fantasy","$13,303,319",tt0478304,32000000,54674226.0
The Hangover Part II,2011,6.5,538728.0,Comedy,"$254,464,305",tt1411697,80000000,254455986.0
The Virginity Hit,2010,4.5,3991.0,"Comedy, Drama","$636,706",tt1695994,2000000,563706.0
Pina,2011,7.6,15794.0,"Documentary, Music","$3,524,826",tt1440266,4317946,14624826.0
The Roommate,2011,4.8,41504.0,"Drama, Horror, Thriller","$37,300,000",tt1265990,16000000,40492759.0
Trust,2010,6.9,44192.0,"Crime, Drama, Mystery","$120,016",tt1529572,9500000,120000.0
Stolen,2009,6.1,6031.0,"Crime, Drama, Mystery","$7,943",tt1139282,2000000,7306.0
The Double Hour,2009,6.6,4225.0,"Crime, Drama, Mystery","$1,514,942",tt1379222,3906840,4300000.0
Attack the Block,2011,6.7,111708.0,"Action, Adventure, Comedy","$1,024,175",tt1478964,14350531,3964682.0
Kung Fu Panda 2,2011,7.3,324866.0,"Animation, Action, Adventure","$165,249,063",tt1302011,150000000,665692281.0
X-Men: First Class,2011,7.7,728448.0,"Action, Sci-Fi","$146,408,305",tt1270798,160000000,353624124.0
The Other Woman,2009,6.3,19849.0,Drama,"$25,423",tt1032825,30000000,102000000.0
Everything Must Go,2010,6.4,53306.0,"Comedy, Drama","$2,711,643",tt1531663,5000000,2614773.0
Beginners,2010,7.2,94938.0,"Comedy, Drama, Romance","$5,790,894",tt1532503,3200000,5332926.0
Super 8,2011,7.0,368926.0,"Action, Mystery, Sci-Fi","$127,004,179",tt1650062,50000000,260095987.0
Green Lantern,2011,5.5,297191.0,"Action, Adventure, Sci-Fi","$116,601,172",tt1133985,200000000,219851172.0
Mr. Popper's Penguins,2011,6.0,106161.0,"Comedy, Family, Fantasy","$68,224,452",tt1396218,55000000,187361754.0
Bad Teacher,2011,5.7,213526.0,"Comedy, Romance","$100,292,856",tt1284575,20000000,216197492.0
Why Did I Get Married Too?,2010,4.7,10339.0,"Comedy, Drama, Romance","$60,095,852",tt1391137,20000000,60072596.0
Transformers: Dark of the Moon,2011,6.2,434551.0,"Action, Adventure, Sci-Fi","$352,390,543",tt1399103,195000000,1123746996.0
Larry Crowne,2011,6.1,71070.0,"Comedy, Drama, Romance","$35,608,245",tt1583420,30000000,36160375.0
Your Highness,2011,5.5,104841.0,"Action, Adventure, Comedy","$21,596,445",tt1240982,49900000,26121638.0
Judy Moody and the Not Bummer Summer,2011,4.3,3462.0,"Comedy, Family","$15,013,650",tt1547230,20000000,14166853.0
Takers,2010,6.2,65986.0,"Action, Crime, Drama","$57,744,720",tt1135084,32000000,69055695.0
Zookeeper,2011,5.2,65436.0,"Comedy, Family, Fantasy","$80,360,843",tt1222817,80000000,169852759.0
Horrible Bosses,2011,6.9,471848.0,"Comedy, Crime","$117,538,559",tt1499658,35000000,117000000.0
Cars 2,2011,6.2,221329.0,"Animation, Adventure, Comedy","$191,452,396",tt1216475,200000000,559852396.0
The Ward,2010,5.5,45066.0,"Horror, Mystery, Thriller",N/A,tt1369706,10000000,498974.0
Delhi Belly,2011,7.6,32090.0,"Action, Comedy, Crime","$1,532,594",tt1934231,4090000,18035000.0
Monte Carlo,2011,5.8,48924.0,"Adventure, Comedy, Family","$23,186,769",tt1067774,20000000,17425000.0
Harry Potter and the Deathly Hallows: Part 2,2011,8.1,957211.0,"Adventure, Family, Fantasy","$381,447,587",tt1201607,125000000,1342000000.0
Drive,2011,7.8,710145.0,"Action, Drama","$35,061,555",tt0780504,15000000,78054825.0
Snow Flower and the Secret Fan,2011,6.1,4035.0,"Drama, History","$1,348,205",tt1541995,134005,1332231.0
Captain America: The First Avenger,2011,6.9,902638.0,"Action, Adventure, Sci-Fi","$176,654,505",tt0458339,140000000,370569774.0
"Crazy, Stupid, Love.",2011,7.4,570504.0,"Comedy, Drama, Romance","$84,379,584",tt1570728,50000000,142851197.0
One Day,2011,7.0,169233.0,"Drama, Romance","$13,843,771",tt1563738,15000000,59389433.0
The Guard,2011,7.3,96074.0,"Comedy, Crime, Thriller","$5,360,274",tt1540133,6000000,19560274.0
Winnie the Pooh,2011,7.1,28530.0,"Animation, Adventure, Comedy","$26,692,846",tt1449283,30000000,14460000.0
The Smurfs,2011,5.4,97509.0,"Animation, Adventure, Comedy","$142,614,158",tt0472181,110000000,563749323.0
Dylan Dog: Dead of Night,2010,5.1,15677.0,"Action, Comedy, Crime","$1,186,538",tt1013860,20000000,4634062.0
Friends with Benefits,2011,6.5,397310.0,"Comedy, Romance","$55,802,754",tt1632708,35000000,150483765.0
Alpha and Omega,2010,5.1,15278.0,"Animation, Adventure, Comedy","$25,107,267",tt1213012,20000000,39300000.0
Blitz,2011,6.1,91823.0,"Action, Adventure, Crime",N/A,tt1297919,15774948,741875.0
Our Idiot Brother,2011,6.4,90775.0,"Comedy, Drama","$24,816,118",tt1637706,10000000,17273593.0
Princess Kaiulani,2009,6.1,1895.0,"Biography, Drama, History","$883,887",tt1185344,9000000,771499.0
West Is West,2010,6.4,3275.0,"Comedy, Drama",N/A,tt1441956,3837625,3867000.0
Rise of the Planet of the Apes,2011,7.6,576385.0,"Action, Drama, Sci-Fi","$176,760,185",tt1318514,93000000,482860185.0
The Change-Up,2011,6.3,197088.0,"Comedy, Fantasy","$37,081,475",tt1488555,52000000,75450437.0
The Help,2011,8.1,496416.0,Drama,"$169,708,112",tt1454029,25000000,124272124.0
30 Minutes or Less,2011,6.1,106921.0,"Action, Comedy, Crime","$37,053,924",tt1622547,28000000,40547440.0
Glee: The 3D Concert Movie,2011,5.5,6048.0,"Documentary, Comedy, Music","$11,862,398",tt1922612,9000000,18663238.0
Final Destination 5,2011,5.9,125791.0,"Horror, Thriller","$42,587,643",tt1622979,47000000,157887643.0
The Conspirator,2010,6.9,30073.0,"Crime, Drama, History","$11,538,204",tt0968264,25000000,15478800.0
A Very Harold & Kumar Christmas,2011,6.2,72876.0,"Adventure, Comedy","$35,061,031",tt1268799,19000000,35387212.0
Loose Cannons,2010,7.2,13346.0,"Comedy, Drama, Romance",N/A,tt1405810,7000000,8220215.0
Spy Kids 4: All the Time in the World,2011,3.5,28621.0,"Action, Adventure, Comedy","$38,538,188",tt1517489,27000000,85564310.0
Don't Be Afraid of the Dark,2010,5.5,50649.0,"Fantasy, Horror, Thriller","$24,046,682",tt1270761,25000000,36993168.0
Fright Night,2011,6.4,113525.0,"Action, Comedy, Drama","$18,302,607",tt1438176,17000000,24922237.0
Another Earth,2011,6.9,100318.0,"Drama, Mystery, Romance","$1,321,194",tt1549572,100000,1776935.0
Hesher,2010,6.9,54230.0,"Comedy, Drama","$382,946",tt1403177,7000000,382946.0
Stake Land,2010,6.4,43993.0,"Drama, Horror, Sci-Fi","$33,245",tt1464580,650000,33245.0
The Debt,2010,6.8,72099.0,"Drama, Thriller","$31,177,548",tt1226753,20000000,45636368.0
Colombiana,2011,6.4,108510.0,"Action, Crime, Drama","$36,665,854",tt1657507,40000000,60965854.0
Freakonomics,2010,6.3,7756.0,Documentary,"$101,270",tt1152822,3000000,103735.0
The Skin I Live In,2011,7.6,166900.0,"Drama, Mystery, Thriller","$3,185,812",tt1189073,13000000,5774854.0
Conan the Barbarian,2011,5.1,102999.0,"Action, Adventure, Fantasy","$21,295,021",tt0816462,90000000,48795021.0
Prom,2011,5.4,15741.0,"Comedy, Drama, Family","$10,130,219",tt1604171,8000000,10130000.0
Red State,2011,6.1,67558.0,"Action, Crime, Horror","$1,104,682",tt0873886,4000000,1104682.0
A Better Life,2011,7.2,16588.0,"Drama, Romance","$1,759,252",tt1554091,10000000,1759252.0
I Don't Know How She Does It,2011,5.0,21262.0,"Comedy, Romance","$9,662,284",tt1742650,24000000,30551495.0
Shark Night,2011,4.0,27272.0,"Horror, Thriller","$18,877,153",tt1633356,28000000,10126458.0
Contagion,2011,6.8,317748.0,"Drama, Thriller","$75,658,097",tt1598778,60000000,137551594.0
Straw Dogs,2011,5.8,35892.0,"Action, Drama, Thriller","$10,324,441",tt0999913,25000000,10324441.0
Moneyball,2011,7.6,469521.0,"Biography, Drama, Sport","$75,605,492",tt1210166,50000000,110206216.0
Restless,2011,6.7,18439.0,"Drama, Romance","$163,265",tt1498569,8000000,163265.0
The Avengers,2012,8.0,1468717.0,"Action, Sci-Fi","$623,357,910",tt0848228,220000000,1519557910.0
A Dangerous Method,2011,6.4,108712.0,"Biography, Drama, Romance","$5,704,709",tt1571222,15000000,27462041.0
Warrior,2011,8.1,500126.0,"Action, Drama, Sport","$13,657,115",tt1291584,25000000,23057115.0
The Ides of March,2011,7.1,231471.0,"Drama, Thriller","$40,962,534",tt1124035,12500000,75993061.0
Kill List,2011,6.4,45571.0,"Action, Crime, Drama","$29,063",tt1788391,500000,171760.0
Killer Elite,2011,6.4,135989.0,"Action, Crime, Thriller","$25,124,966",tt1448755,66000000,57777106.0
Badmaash Company,2010,6.1,7889.0,"Comedy, Crime, Drama",N/A,tt1602476,6250000,8500000.0
Bellflower,2011,6.3,8102.0,"Action, Drama, Romance","$168,226",tt1242599,17000,101236.0
50/50,2011,7.6,344269.0,"Comedy, Drama, Romance","$35,014,192",tt1306980,8000000,39187783.0
The Artist,2011,7.9,249138.0,"Comedy, Drama, Romance","$44,671,682",tt1655442,15000000,133432856.0
Enthiran,2010,7.1,29887.0,"Action, Sci-Fi, Thriller",N/A,tt1305797,26400000,62000000.0
Take Shelter,2011,7.3,108574.0,"Drama, Thriller","$1,730,296",tt1675192,5000000,3099314.0
Road to Nowhere,2010,5.4,1850.0,"Crime, Mystery, Romance","$40,294",tt1504319,5000000,27046.0
The Music Never Stopped,2011,7.5,8712.0,"Drama, Music","$258,223",tt1613062,4000000,253899.0
Real Steel,2011,7.1,360058.0,"Action, Drama, Sci-Fi","$85,468,508",tt0433035,110000000,299268508.0
Footloose,2011,5.8,53026.0,"Comedy, Drama, Music","$51,802,742",tt1068242,24000000,63543328.0
The Thing,2011,6.2,146504.0,"Horror, Mystery, Sci-Fi","$16,928,670",tt0905372,35000000,28128670.0
We Need to Talk About Kevin,2011,7.5,168807.0,"Drama, Mystery, Thriller","$1,738,692",tt1242460,7000000,6038942.0
The Three Musketeers,2011,5.7,112378.0,"Action, Adventure, Fantasy","$20,374,484",tt1509767,75000000,132274484.0
In Time,2011,6.7,448985.0,"Action, Sci-Fi, Thriller","$37,520,095",tt1637688,40000000,173930596.0
Margaret,2011,6.5,18477.0,"Drama, Mystery","$46,495",tt0466893,14000000,46495.0
Carnage,2011,7.1,133403.0,"Comedy, Drama","$2,547,047",tt1692486,25000000,27603069.0
Margin Call,2011,7.1,146105.0,"Drama, Thriller","$5,354,039",tt1615147,3500000,19504039.0
Paranormal Activity 3,2011,5.8,100276.0,"Horror, Mystery, Thriller","$104,028,807",tt1778304,5000000,205703818.0
Johnny English Reborn,2011,6.3,141592.0,"Action, Adventure, Comedy","$8,305,970",tt1634122,45000000,160078586.0
Abduction,2011,5.1,83552.0,"Action, Drama, Mystery","$28,087,155",tt1600195,35000000,82087155.0
This Must Be the Place,2011,6.7,37119.0,"Adventure, Comedy, Drama","$143,979",tt1440345,25000000,11790979.0
Shame,2011,7.2,207189.0,Drama,"$3,909,002",tt1723811,6500000,17693675.0
What's Your Number?,2011,6.0,87988.0,"Comedy, Romance","$14,011,084",tt0770703,20000000,30426096.0
Dream House,2011,6.0,69451.0,"Drama, Mystery, Thriller","$21,302,340",tt1462041,50000000,38502340.0
Mulan: Rise of a Warrior,2009,6.6,6898.0,"Adventure, Drama, Romance",N/A,tt1308138,12000000,13380561.0
Machine Gun Preacher,2011,6.7,69184.0,"Action, Biography, Crime","$538,690",tt1586752,30000000,2527904.0
Anonymous,2011,6.8,42204.0,"Drama, Thriller","$4,463,292",tt1521197,30000000,15395087.0
Tower Heist,2011,6.2,151819.0,"Action, Comedy, Crime","$78,046,570",tt0471042,75000000,152930623.0
J. Edgar,2011,6.5,134094.0,"Biography, Drama, Romance","$37,306,030",tt1616195,35000000,84606030.0
The Double,2011,5.9,31641.0,"Action, Adventure, Crime","$137,921",tt1646980,17000000,3696232.0
The Adventures of Tintin,2011,7.3,244545.0,"Animation, Action, Adventure","$77,591,831",tt0983193,130000000,371940071.0
Hugo,2011,7.5,337955.0,"Adventure, Drama, Family","$73,864,507",tt0970179,170000000,185770160.0
Higher Ground,2011,6.2,3288.0,Drama,"$841,733",tt1562568,2000000,841733.0
Trespass,2011,5.3,45718.0,"Crime, Drama, Mystery","$24,094",tt1674784,36000000,9612469.0
Immortals,2011,6.0,177283.0,"Action, Drama, Fantasy","$83,504,017",tt1253864,75000000,226904017.0
Jack and Jill,2011,3.3,90946.0,Comedy,"$74,158,157",tt0810913,79000000,149673788.0
The Devil's Double,2011,7.0,63962.0,"Biography, Drama, Thriller","$1,361,512",tt1270262,19100000,5728213.0
Setup,2011,4.4,21848.0,"Action, Crime, Drama",N/A,tt1748197,20000000,2128186.0
Another Happy Day,2011,6.0,4593.0,"Comedy, Drama","$8,464",tt1719071,4000000,355688.0
Shaolin,2011,6.8,20192.0,"Action, Drama","$66,099",tt1533749,29000000,33662874.0
Wuthering Heights,2011,6.0,11063.0,"Drama, Romance","$100,915",tt1181614,8000000,100915.0
The Descendants,2011,7.3,252870.0,"Comedy, Drama","$82,584,160",tt1033575,20000000,177243185.0
Like Crazy,2011,6.6,63389.0,"Drama, Romance","$3,395,391",tt1758692,250000,3542353.0
The Muppets,2011,7.1,97211.0,"Adventure, Comedy, Family","$88,631,237",tt1204342,45000000,165184237.0
The Twilight Saga: Breaking Dawn - Part 1,2011,4.9,255729.0,"Adventure, Drama, Fantasy","$281,287,133",tt1324999,110000000,712171856.0
War Horse,2011,7.2,166478.0,"Action, Adventure, Drama","$79,884,879",tt1568911,66000000,177584879.0
The Rum Diary,2011,6.1,108212.0,"Comedy, Drama","$13,109,815",tt0376136,45000000,24000000.0
My Week with Marilyn,2011,6.9,89742.0,"Biography, Drama","$14,600,347",tt1655420,6400000,35057696.0
Weekend,2011,7.6,33091.0,"Drama, Romance","$484,592",tt1714210,8000,484592.0
Singham,2011,6.8,18986.0,"Action, Crime, Drama","$350,864",tt1948150,3062000,25034000.0
CC2C,2009,4.2,9256.0,"Action, Adventure, Comedy","$921,738",tt1091229,10500000,9400000.0
Hipsters,2008,7.1,5357.0,"Drama, Musical, Romance",N/A,tt1239426,15000000,16810383.0
Sarah's Key,2010,7.5,17995.0,"Drama, War","$7,693,187",tt1668200,10000000,17511906.0
The Sitter,2011,5.6,72838.0,Comedy,"$30,441,326",tt1366344,25000000,34942188.0
Extremely Loud & Incredibly Close,2011,6.9,105357.0,"Adventure, Drama, Mystery","$31,847,881",tt0477302,40000000,55247881.0
Rampart,2011,5.8,25328.0,"Crime, Drama","$972,512",tt1640548,12000000,972512.0
Happy Feet Two,2011,5.8,47990.0,"Animation, Adventure, Comedy","$64,006,466",tt1402488,130000000,150406466.0
The Perfect Game,2009,6.9,4219.0,"Comedy, Drama, Family","$1,037,071",tt0473102,12500000,3878993.0
Flypaper,2011,6.3,34157.0,"Comedy, Crime, Mystery","$5,043",tt1541160,5000000,3142154.0
Bullet to the Head,2012,5.7,52577.0,"Action, Crime, Thriller","$9,489,829",tt1308729,55000000,9489829.0
The Expendables 2,2012,6.6,323363.0,"Action, Adventure, Thriller","$85,028,192",tt1764651,100000000,312573423.0
The Hunger Games,2012,7.2,1011181.0,"Action, Adventure, Sci-Fi","$408,010,692",tt1392170,75000000,691210692.0
The Dark Knight Rises,2012,8.4,1843828.0,"Action, Drama, Thriller","$448,149,584",tt1345836,250000000,1084939099.0
The Bourne Legacy,2012,6.6,317212.0,"Action, Adventure, Thriller","$113,203,870",tt1194173,130000000,276572938.0
Sherlock Holmes: A Game of Shadows,2011,7.4,482970.0,"Action, Adventure, Mystery","$186,848,418",tt1515091,125000000,334615000.0
Life in a Day,2011,7.6,15592.0,"Documentary, Drama","$252,788",tt1687247,45202,225861.0
Coriolanus,2011,6.1,33624.0,"Drama, Thriller, War","$757,195",tt1372686,7700000,1072602.0
Young Adult,2011,6.3,88213.0,"Comedy, Drama","$16,311,571",tt1625346,12000000,22939027.0
New Year's Eve,2011,5.6,89981.0,"Comedy, Romance","$54,544,638",tt1598822,56000000,142044638.0
Mission: Impossible - Ghost Protocol,2011,7.4,531361.0,"Action, Adventure, Thriller","$209,397,903",tt1229238,145000000,694713380.0
We Bought a Zoo,2011,7.0,152296.0,"Comedy, Drama, Family","$75,624,550",tt1389137,50000000,120081841.0
The Darkest Hour,2011,4.9,64079.0,"Action, Adventure, Horror","$21,443,494",tt1093357,30000000,64626786.0
Alvin and the Chipmunks: Chipwrecked,2011,4.4,40103.0,"Adventure, Comedy, Family","$133,110,742",tt1615918,75000000,342695435.0
Albert Nobbs,2011,6.7,25649.0,"Drama, Romance","$3,014,696",tt1602098,8000000,5634828.0
In the Land of Blood and Honey,2011,4.7,34673.0,"Drama, Romance, War","$303,877",tt1714209,10000000,303877.0
The Devil Inside,2012,4.2,37601.0,Horror,"$53,261,944",tt1560985,1000000,101758490.0
Contraband,2012,6.4,126660.0,"Action, Adventure, Crime","$66,528,000",tt1524137,25000000,63100000.0
Dolphin Tale,2011,6.8,25770.0,"Drama, Family","$72,286,779",tt1564349,37000000,95404397.0
The Iron Lady,2011,6.4,113898.0,"Biography, Drama","$30,017,992",tt1007029,13000000,114956699.0
The Divide,2011,5.8,38764.0,"Drama, Horror, Sci-Fi",N/A,tt1535616,3000000,22000.0
Underworld: Awakening,2012,6.3,161950.0,"Action, Fantasy, Thriller","$62,321,039",tt1496025,70000000,160112671.0
The Grey,2011,6.7,264550.0,"Action, Adventure, Drama","$51,580,236",tt1601913,25000000,77278331.0
Man on a Ledge,2012,6.6,159005.0,"Action, Crime, Thriller","$18,620,000",tt1568338,42000000,46221189.0
Haywire,2011,5.8,89946.0,"Action, Drama, Thriller","$18,942,396",tt1506999,23000000,33372606.0
Apollo 18,2011,5.2,58210.0,"Horror, Mystery, Sci-Fi","$17,687,709",tt1772240,5000000,25562924.0
Seeking Justice,2011,6.1,48150.0,"Action, Crime, Drama","$411,746",tt1214962,17000000,12355798.0
Red Tails,2012,5.9,37389.0,"Action, Drama, History","$49,876,377",tt0485985,58000000,50365377.0
The Flowers of War,2011,7.5,55922.0,"Drama, History, Romance","$311,434",tt1410063,94000000,95311434.0
The Intouchables,2011,8.5,935390.0,"Comedy, Drama","$10,198,820",tt1675434,13000000,426480871.0
One for the Money,2012,5.3,44196.0,"Action, Comedy, Crime","$26,414,527",tt1598828,40000000,36893721.0
W.E.,2011,6.2,13663.0,"Drama, History, Romance","$583,455",tt1536048,15000000,868439.0
The Innkeepers,2011,5.5,37412.0,"Drama, Horror, Mystery","$78,396",tt1594562,750000,78396.0
Big Miracle,2012,6.5,20565.0,"Biography, Drama, Romance","$20,157,300",tt1430615,40000000,24719215.0
Six Degrees of Celebration,2010,6.2,3734.0,"Comedy, Drama, Family",N/A,tt1782568,5000000,22772019.0
Detective Dee: The Mystery of the Phantom Flame,2010,6.6,11906.0,"Action, Adventure, Drama","$459,836",tt1123373,13000000,51723285.0
Chronicle,2012,7.0,265772.0,"Action, Drama, Sci-Fi","$64,575,175",tt1706593,15000000,145000000.0
The Woman in Black,2012,6.4,193439.0,"Drama, Fantasy, Horror","$54,333,290",tt1596365,17000000,127730736.0
The Monk,2011,5.8,4138.0,"Drama, Mystery, Thriller","$13,472",tt1605769,11000000,807535.0
Safe House,2012,6.7,237312.0,"Action, Thriller","$126,373,434",tt1599348,85000000,208076205.0
The Vow,2012,6.8,205741.0,"Drama, Romance","$125,014,030",tt1606389,30000000,196114570.0
Louis C.K.: Live at the Beacon Theater,2011,8.3,10324.0,Comedy,N/A,tt2112999,250000,1000000.0
"For a Good Time, Call...",2012,6.0,16945.0,Comedy,"$1,251,749",tt1996264,850000,1243961.0
Journey 2: The Mysterious Island,2012,5.7,113133.0,"Action, Adventure, Comedy","$103,887,748",tt1397514,79000000,355692760.0
Shapito-shou: Lyubov i druzhba,2011,7.6,1534.0,"Comedy, Musical",N/A,tt1651118,2000000,393816.0
Kokowääh,2011,6.3,10270.0,Comedy,N/A,tt1700258,5650000,43000000.0
Bodyguards and Assassins,2009,6.8,8570.0,"Action, Drama, History",N/A,tt1403130,23000000,5837674.0
Winter in Wartime,2008,7.0,13507.0,"Drama, History, War","$543,100",tt0795441,4000000,530048.0
Ghost Rider: Spirit of Vengeance,2011,4.3,126978.0,"Action, Fantasy, Thriller","$51,774,002",tt1071875,57000000,149217355.0
Courageous,2011,6.9,21676.0,Drama,"$35,027,076",tt1630036,1000000,34522221.0
Project X,2012,6.7,235554.0,Comedy,"$54,731,865",tt1636826,12000000,100000000.0
The Lorax,2012,6.4,131560.0,"Animation, Adventure, Comedy","$214,494,550",tt1482459,70000000,348840316.0
The Big Year,2011,6.2,48225.0,Comedy,"$7,204,138",tt1053810,41000000,7448385.0
Act of Valor,2012,6.4,71942.0,"Action, Adventure, Thriller","$70,012,847",tt1591479,12000000,81272766.0
This Means War,2012,6.3,194640.0,"Action, Comedy, Romance","$54,760,791",tt1596350,65000000,156974557.0
John Carter,2012,6.6,287797.0,"Action, Adventure, Sci-Fi","$73,078,100",tt0401729,260000000,284139100.0
The Awakening,2011,6.4,69052.0,"Drama, Horror, Mystery","$209,696",tt1687901,4798235,209696.0
The Ledge,2011,6.5,20462.0,"Drama, Romance, Thriller","$9,216",tt1535970,10000000,610986.0
21 Jump Street,2012,7.2,603135.0,"Action, Comedy, Crime","$138,447,667",tt1232829,42000000,201585328.0
"Jeff, Who Lives at Home",2011,6.4,65649.0,"Comedy, Drama","$4,269,426",tt1588334,10000000,4417580.0
Lockout,2012,6.0,101081.0,"Action, Sci-Fi, Thriller","$14,326,864",tt1592525,20000000,32204030.0
A Lonely Place to Die,2011,6.2,30825.0,"Action, Adventure, Crime",N/A,tt1422136,4000000,25345000.0
Space Battleship Yamato,2010,6.0,6411.0,"Action, Adventure, Drama",N/A,tt1477109,12000000,11212294.0
Salmon Fishing in the Yemen,2011,6.8,67273.0,"Comedy, Drama, Romance","$9,047,981",tt1441952,5000000,34564651.0
Wrath of the Titans,2012,5.7,196110.0,"Action, Adventure, Fantasy","$83,670,083",tt1646987,150000000,301000000.0
Iron Sky,2012,5.9,96752.0,"Action, Adventure, Comedy","$122,082",tt1034314,7500000,8135031.0
American Reunion,2012,6.7,224922.0,Comedy,"$57,011,521",tt1605630,50000000,234989584.0
The Raid: Redemption,2011,7.6,218029.0,"Action, Crime, Thriller","$4,105,187",tt1899353,1100000,4105187.0
The Cabin in the Woods,2011,7.0,454756.0,"Horror, Mystery, Thriller","$42,073,277",tt1259521,30000000,66486080.0
Life Happens,2011,5.6,8188.0,Comedy,"$30,905",tt1726589,930000,30905.0
Silent House,2011,5.2,24772.0,"Horror, Thriller","$12,754,783",tt1767382,2000000,13101672.0
The Three Stooges,2012,5.1,33306.0,"Comedy, Family","$44,338,224",tt0383010,30000000,54819301.0
The Raven,2012,6.4,88412.0,"Crime, Mystery, Thriller","$16,008,272",tt1486192,26000000,29657751.0
Mirror Mirror,2012,5.6,91393.0,"Adventure, Comedy, Drama","$64,935,167",tt1667353,85000000,183018522.0
Battleship,2012,5.8,258752.0,"Action, Adventure, Sci-Fi","$65,422,625",tt1440129,209000000,303025485.0
The Best Exotic Marigold Hotel,2011,7.2,99831.0,"Comedy, Drama, Romance","$46,412,041",tt1412386,10000000,136836156.0
The Five-Year Engagement,2012,6.2,102779.0,"Comedy, Drama, Romance","$28,835,528",tt1195478,30000000,53909751.0
Think Like a Man,2012,6.5,50538.0,"Comedy, Romance","$91,547,205",tt1621045,12000000,96070507.0
The Lucky One,2012,6.4,114143.0,"Drama, Mystery, Romance","$60,457,138",tt1327194,25000000,99357138.0
Bride Flight,2008,7.0,2766.0,"Drama, Romance","$501,360",tt1094241,6400000,2556911.0
Safe,2012,6.5,118075.0,"Action, Crime, Thriller","$17,142,080",tt1656190,30000000,40346186.0
Jumping the Broom,2011,5.7,11571.0,"Comedy, Drama","$37,295,394",tt1640484,6600000,37710610.0
Dark Shadows,2012,6.2,281863.0,"Comedy, Fantasy, Horror","$79,727,149",tt1077368,150000000,245527149.0
The Dictator,2012,6.5,338008.0,Comedy,"$59,650,222",tt1645170,65000000,179379533.0
Men in Black³,2012,6.8,389943.0,"Action, Adventure, Comedy","$179,020,854",tt1409024,225000000,624026776.0
Snow White and the Huntsman,2012,6.1,303667.0,"Action, Adventure, Drama","$155,332,381",tt1735898,170000000,396600000.0
Chicken with Plums,2011,7.0,10010.0,"Comedy, Drama","$253,874",tt1663321,12000000,1428291.0
The Pirates! Band of Misfits,2012,6.7,51613.0,"Animation, Action, Adventure","$31,051,126",tt1430626,60000000,118338361.0
